Temperature, Dark current
-20.048545201452363, 0.006217336262486238
-15.02642875916246, 0.008659653069443099
-10.028781226982318, 0.011784238853144755
-5.035157225969947, 0.01798334367900331
-0.037509693789800735, 0.030424739592033217
4.9847542907008915, 0.050801391829687376
9.926213630036322, 0.08833215106360294
14.923861162216461, 0.1480575174986899
24.883560954874817, 0.40006283886188665
